name,primaryLanguage,languages,url,stargazers,watchers,forks,diskUsage
ml-interview,{'name': 'Jupyter Notebook'},{'totalCount': 1},https://github.com/ShuaiW/ml-interview,{'totalCount': 479},{'totalCount': 29},{'totalCount': 157},58
Awesome-GANs,{'name': 'Python'},{'totalCount': 1},https://github.com/kozistr/Awesome-GANs,{'totalCount': 479},{'totalCount': 24},{'totalCount': 130},80819
heamy,{'name': 'Python'},{'totalCount': 2},https://github.com/rushter/heamy,{'totalCount': 479},{'totalCount': 12},{'totalCount': 108},73
stylegan2-pytorch,{'name': 'Python'},{'totalCount': 1},https://github.com/lucidrains/stylegan2-pytorch,{'totalCount': 479},{'totalCount': 23},{'totalCount': 92},3219
reaver,{'name': 'Python'},{'totalCount': 1},https://github.com/inoryy/reaver,{'totalCount': 478},{'totalCount': 33},{'totalCount': 79},295
RNNLG,{'name': 'Python'},{'totalCount': 1},https://github.com/shawnwun/RNNLG,{'totalCount': 478},{'totalCount': 43},{'totalCount': 131},24255
tensorflow-101,{'name': 'Jupyter Notebook'},{'totalCount': 3},https://github.com/serengil/tensorflow-101,{'totalCount': 478},{'totalCount': 37},{'totalCount': 362},25665
torchlayers,{'name': 'Python'},{'totalCount': 2},https://github.com/szymonmaszke/torchlayers,{'totalCount': 475},{'totalCount': 10},{'totalCount': 31},3537
Self-Driving-Car-in-Video-Games,{'name': 'Python'},{'totalCount': 1},https://github.com/ikergarcia1996/Self-Driving-Car-in-Video-Games,{'totalCount': 473},{'totalCount': 20},{'totalCount': 53},105407
Coursera-ML-using-matlab-python,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/TingNie/Coursera-ML-using-matlab-python,{'totalCount': 473},{'totalCount': 23},{'totalCount': 284},26695
SGX-Full-OrderBook-Tick-Data-Trading-Strategy,{'name': 'Jupyter Notebook'},{'totalCount': 1},https://github.com/rorysroes/SGX-Full-OrderBook-Tick-Data-Trading-Strategy,{'totalCount': 472},{'totalCount': 68},{'totalCount': 231},87658
pyGAM,{'name': 'Python'},{'totalCount': 1},https://github.com/dswah/pyGAM,{'totalCount': 472},{'totalCount': 28},{'totalCount': 84},16206
palladium,{'name': 'Python'},{'totalCount': 4},https://github.com/ottogroup/palladium,{'totalCount': 469},{'totalCount': 38},{'totalCount': 54},527
Awesome-Embedded,,{'totalCount': 0},https://github.com/nhivp/Awesome-Embedded,{'totalCount': 468},{'totalCount': 36},{'totalCount': 103},59
vehicle_counting_tensorflow,{'name': 'Python'},{'totalCount': 4},https://github.com/ahmetozlu/vehicle_counting_tensorflow,{'totalCount': 468},{'totalCount': 39},{'totalCount': 227},249313
nmt-keras,{'name': 'Python'},{'totalCount': 2},https://github.com/lvapeab/nmt-keras,{'totalCount': 468},{'totalCount': 28},{'totalCount': 124},5822
Pytorch-Project-Template,{'name': 'Python'},{'totalCount': 2},https://github.com/moemen95/Pytorch-Project-Template,{'totalCount': 466},{'totalCount': 24},{'totalCount': 97},153
osqp,{'name': 'C'},{'totalCount': 6},https://github.com/oxfordcontrol/osqp,{'totalCount': 465},{'totalCount': 42},{'totalCount': 116},37372
tacotron,{'name': 'HTML'},{'totalCount': 2},https://github.com/google/tacotron,{'totalCount': 462},{'totalCount': 71},{'totalCount': 69},457467
imageprocessing-labs,{'name': 'JavaScript'},{'totalCount': 3},https://github.com/wellflat/imageprocessing-labs,{'totalCount': 461},{'totalCount': 38},{'totalCount': 80},3453
dn2a,{'name': 'JavaScript'},{'totalCount': 2},https://github.com/antoniodeluca/dn2a,{'totalCount': 459},{'totalCount': 33},{'totalCount': 14},371
self-attentive-parser,{'name': 'Python'},{'totalCount': 5},https://github.com/nikitakit/self-attentive-parser,{'totalCount': 458},{'totalCount': 13},{'totalCount': 85},85127
Trending-Deep-Learning,{'name': 'Python'},{'totalCount': 1},https://github.com/mbadry1/Trending-Deep-Learning,{'totalCount': 457},{'totalCount': 55},{'totalCount': 164},94
deep-learning-bitcoin,{'name': 'Python'},{'totalCount': 3},https://github.com/philipperemy/deep-learning-bitcoin,{'totalCount': 456},{'totalCount': 80},{'totalCount': 121},549
ALiPy,{'name': 'Python'},{'totalCount': 1},https://github.com/NUAA-AL/ALiPy,{'totalCount': 454},{'totalCount': 25},{'totalCount': 68},1247
rumale,{'name': 'Ruby'},{'totalCount': 3},https://github.com/yoshoku/rumale,{'totalCount': 454},{'totalCount': 20},{'totalCount': 23},1069
pycococreator,{'name': 'Python'},{'totalCount': 1},https://github.com/waspinator/pycococreator,{'totalCount': 446},{'totalCount': 14},{'totalCount': 116},180
machinelearnjs,{'name': 'TypeScript'},{'totalCount': 4},https://github.com/machinelearnjs/machinelearnjs,{'totalCount': 444},{'totalCount': 11},{'totalCount': 37},2794
buffalo,{'name': 'Python'},{'totalCount': 4},https://github.com/kakao/buffalo,{'totalCount': 444},{'totalCount': 27},{'totalCount': 61},2282
PPLM,{'name': 'Python'},{'totalCount': 3},https://github.com/uber-research/PPLM,{'totalCount': 444},{'totalCount': 19},{'totalCount': 72},2484
deep-learning-book,,{'totalCount': 0},https://github.com/zsdonghao/deep-learning-book,{'totalCount': 443},{'totalCount': 39},{'totalCount': 218},77682
Machine-Learning-Book,{'name': 'Jupyter Notebook'},{'totalCount': 1},https://github.com/yuanxiaosc/Machine-Learning-Book,{'totalCount': 443},{'totalCount': 22},{'totalCount': 139},78442
bertsearch,{'name': 'Python'},{'totalCount': 4},https://github.com/Hironsan/bertsearch,{'totalCount': 443},{'totalCount': 21},{'totalCount': 85},744
AndroidTensorFlowMNISTExample,{'name': 'Java'},{'totalCount': 2},https://github.com/MindorksOpenSource/AndroidTensorFlowMNISTExample,{'totalCount': 442},{'totalCount': 26},{'totalCount': 98},16111
nodejs-speech,{'name': 'JavaScript'},{'totalCount': 3},https://github.com/googleapis/nodejs-speech,{'totalCount': 441},{'totalCount': 40},{'totalCount': 206},10124
SeeFood,{'name': 'Swift'},{'totalCount': 1},https://github.com/kingreza/SeeFood,{'totalCount': 440},{'totalCount': 16},{'totalCount': 38},23763
Machine_Learning_Tutorials,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/maelfabien/Machine_Learning_Tutorials,{'totalCount': 440},{'totalCount': 23},{'totalCount': 150},200805
interpretable_machine_learning_with_python,{'name': 'Jupyter Notebook'},{'totalCount': 3},https://github.com/jphall663/interpretable_machine_learning_with_python,{'totalCount': 438},{'totalCount': 32},{'totalCount': 142},33254
chat,{'name': 'Python'},{'totalCount': 1},https://github.com/Decalogue/chat,{'totalCount': 437},{'totalCount': 38},{'totalCount': 153},32479
treelstm.pytorch,{'name': 'Python'},{'totalCount': 4},https://github.com/dasguptar/treelstm.pytorch,{'totalCount': 437},{'totalCount': 12},{'totalCount': 117},51
hate-speech-and-offensive-language,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/t-davidson/hate-speech-and-offensive-language,{'totalCount': 437},{'totalCount': 34},{'totalCount': 147},3603
Kam1n0-Community,{'name': 'C'},{'totalCount': 16},https://github.com/McGill-DMaS/Kam1n0-Community,{'totalCount': 437},{'totalCount': 53},{'totalCount': 90},429803
raisr,{'name': 'Python'},{'totalCount': 1},https://github.com/movehand/raisr,{'totalCount': 437},{'totalCount': 42},{'totalCount': 130},650
SGC,{'name': 'Python'},{'totalCount': 1},https://github.com/Tiiiger/SGC,{'totalCount': 435},{'totalCount': 15},{'totalCount': 73},6245
awesome-learn-datascience,,{'totalCount': 0},https://github.com/siboehm/awesome-learn-datascience,{'totalCount': 433},{'totalCount': 26},{'totalCount': 51},21
PiP-Tool,{'name': 'C#'},{'totalCount': 1},https://github.com/LionelJouin/PiP-Tool,{'totalCount': 433},{'totalCount': 20},{'totalCount': 39},293
determined,{'name': 'Python'},{'totalCount': 13},https://github.com/determined-ai/determined,{'totalCount': 433},{'totalCount': 17},{'totalCount': 57},10306
PaddlePaddle_code,{'name': 'Python'},{'totalCount': 1},https://github.com/huxiaoman7/PaddlePaddle_code,{'totalCount': 432},{'totalCount': 40},{'totalCount': 163},241
simple-ocr-opencv,{'name': 'Python'},{'totalCount': 1},https://github.com/goncalopp/simple-ocr-opencv,{'totalCount': 431},{'totalCount': 33},{'totalCount': 155},579
flashtorch,{'name': 'Python'},{'totalCount': 2},https://github.com/MisaOgura/flashtorch,{'totalCount': 431},{'totalCount': 15},{'totalCount': 48},72678
CS231n-2017,{'name': 'Jupyter Notebook'},{'totalCount': 3},https://github.com/Burton2000/CS231n-2017,{'totalCount': 431},{'totalCount': 17},{'totalCount': 177},35794
cookbook-2nd-code,{'name': 'Jupyter Notebook'},{'totalCount': 1},https://github.com/ipython-books/cookbook-2nd-code,{'totalCount': 430},{'totalCount': 31},{'totalCount': 263},46305
DocProduct,{'name': 'Jupyter Notebook'},{'totalCount': 3},https://github.com/re-search/DocProduct,{'totalCount': 430},{'totalCount': 23},{'totalCount': 112},17496
rosie,,{'totalCount': 0},https://github.com/okfn-brasil/rosie,{'totalCount': 429},{'totalCount': 63},{'totalCount': 69},294
Python-for-Probability-Statistics-and-Machine-Learning,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/unpingco/Python-for-Probability-Statistics-and-Machine-Learning,{'totalCount': 428},{'totalCount': 33},{'totalCount': 196},8881
awesome-python-data-science,,{'totalCount': 0},https://github.com/krzjoa/awesome-python-data-science,{'totalCount': 428},{'totalCount': 31},{'totalCount': 74},1217
speech-denoising-wavenet,{'name': 'Python'},{'totalCount': 1},https://github.com/drethage/speech-denoising-wavenet,{'totalCount': 428},{'totalCount': 16},{'totalCount': 123},60117
tfjs-yolo-tiny,{'name': 'JavaScript'},{'totalCount': 1},https://github.com/ModelDepot/tfjs-yolo-tiny,{'totalCount': 428},{'totalCount': 18},{'totalCount': 76},16136
awesome-seml,,{'totalCount': 0},https://github.com/SE-ML/awesome-seml,{'totalCount': 428},{'totalCount': 30},{'totalCount': 40},192
research,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/hudson-and-thames/research,{'totalCount': 425},{'totalCount': 65},{'totalCount': 175},81784
is_that_a_duplicate_quora_question,{'name': 'Python'},{'totalCount': 1},https://github.com/abhishekkrthakur/is_that_a_duplicate_quora_question,{'totalCount': 424},{'totalCount': 25},{'totalCount': 164},5
OpenML,{'name': 'CSS'},{'totalCount': 8},https://github.com/openml/OpenML,{'totalCount': 422},{'totalCount': 47},{'totalCount': 81},578209
MIDAS,{'name': 'C++'},{'totalCount': 4},https://github.com/Stream-AD/MIDAS,{'totalCount': 422},{'totalCount': 16},{'totalCount': 40},1303
TensorFlow-iOS-Example,{'name': 'Swift'},{'totalCount': 5},https://github.com/hollance/TensorFlow-iOS-Example,{'totalCount': 421},{'totalCount': 17},{'totalCount': 89},425
keras-text,{'name': 'Python'},{'totalCount': 1},https://github.com/raghakot/keras-text,{'totalCount': 420},{'totalCount': 20},{'totalCount': 96},12114
ML_paper_notes,,{'totalCount': 0},https://github.com/yassouali/ML_paper_notes,{'totalCount': 419},{'totalCount': 37},{'totalCount': 61},66126
xai,{'name': 'Python'},{'totalCount': 3},https://github.com/EthicalML/xai,{'totalCount': 417},{'totalCount': 30},{'totalCount': 59},18036
generative-models,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/shayneobrien/generative-models,{'totalCount': 416},{'totalCount': 17},{'totalCount': 58},149785
libxsmm,{'name': 'C'},{'totalCount': 11},https://github.com/hfp/libxsmm,{'totalCount': 416},{'totalCount': 49},{'totalCount': 94},265299
code_search,{'name': 'Jupyter Notebook'},{'totalCount': 4},https://github.com/hamelsmu/code_search,{'totalCount': 415},{'totalCount': 27},{'totalCount': 120},77245
awesome-very-deep-learning,,{'totalCount': 0},https://github.com/daviddao/awesome-very-deep-learning,{'totalCount': 415},{'totalCount': 50},{'totalCount': 81},37
sumeval,{'name': 'Python'},{'totalCount': 1},https://github.com/chakki-works/sumeval,{'totalCount': 415},{'totalCount': 16},{'totalCount': 38},108
recordlinkage,{'name': 'Python'},{'totalCount': 3},https://github.com/J535D165/recordlinkage,{'totalCount': 413},{'totalCount': 27},{'totalCount': 71},73266
machineJS,{'name': 'Python'},{'totalCount': 2},https://github.com/ClimbsRocks/machineJS,{'totalCount': 411},{'totalCount': 34},{'totalCount': 60},478
CapsNet,,{'totalCount': 0},https://github.com/loretoparisi/CapsNet,{'totalCount': 411},{'totalCount': 36},{'totalCount': 107},133
CapsNet-pytorch,{'name': 'Python'},{'totalCount': 1},https://github.com/adambielski/CapsNet-pytorch,{'totalCount': 411},{'totalCount': 6},{'totalCount': 52},290
sklearn-classification,{'name': 'Jupyter Notebook'},{'totalCount': 1},https://github.com/dformoso/sklearn-classification,{'totalCount': 410},{'totalCount': 33},{'totalCount': 161},11328
OmniNet,{'name': 'Python'},{'totalCount': 1},https://github.com/subho406/OmniNet,{'totalCount': 409},{'totalCount': 14},{'totalCount': 44},17836
qpth,{'name': 'Python'},{'totalCount': 2},https://github.com/locuslab/qpth,{'totalCount': 407},{'totalCount': 28},{'totalCount': 59},340
pynlpl,{'name': 'Python'},{'totalCount': 3},https://github.com/proycon/pynlpl,{'totalCount': 406},{'totalCount': 33},{'totalCount': 57},13452
pba,{'name': 'Jupyter Notebook'},{'totalCount': 3},https://github.com/arcelien/pba,{'totalCount': 405},{'totalCount': 18},{'totalCount': 77},549
stanford-cs229,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/zyxue/stanford-cs229,{'totalCount': 404},{'totalCount': 19},{'totalCount': 237},33069
deeplabv3,{'name': 'Python'},{'totalCount': 1},https://github.com/fregu856/deeplabv3,{'totalCount': 403},{'totalCount': 12},{'totalCount': 104},264526
awesome-diarization,,{'totalCount': 0},https://github.com/wq2012/awesome-diarization,{'totalCount': 403},{'totalCount': 51},{'totalCount': 84},151
single-parameter-fit,{'name': 'Jupyter Notebook'},{'totalCount': 4},https://github.com/Ranlot/single-parameter-fit,{'totalCount': 402},{'totalCount': 12},{'totalCount': 38},6606
spacy-stanza,{'name': 'Python'},{'totalCount': 1},https://github.com/explosion/spacy-stanza,{'totalCount': 402},{'totalCount': 16},{'totalCount': 38},46
ruby-fann,{'name': 'C'},{'totalCount': 2},https://github.com/tangledpath/ruby-fann,{'totalCount': 402},{'totalCount': 31},{'totalCount': 32},954
model-zoo,{'name': 'Julia'},{'totalCount': 2},https://github.com/FluxML/model-zoo,{'totalCount': 402},{'totalCount': 32},{'totalCount': 195},1698
EpipolarPose,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/mkocabas/EpipolarPose,{'totalCount': 401},{'totalCount': 22},{'totalCount': 69},307
AlphaPy,{'name': 'Python'},{'totalCount': 2},https://github.com/ScottfreeLLC/AlphaPy,{'totalCount': 398},{'totalCount': 49},{'totalCount': 94},34818
Food-Recipe-CNN,{'name': 'Jupyter Notebook'},{'totalCount': 5},https://github.com/Murgio/Food-Recipe-CNN,{'totalCount': 398},{'totalCount': 26},{'totalCount': 96},219573
puffer,{'name': 'C++'},{'totalCount': 9},https://github.com/StanfordSNR/puffer,{'totalCount': 398},{'totalCount': 21},{'totalCount': 55},6777
pandapy,{'name': 'Python'},{'totalCount': 1},https://github.com/firmai/pandapy,{'totalCount': 398},{'totalCount': 13},{'totalCount': 25},502
nboost,{'name': 'Python'},{'totalCount': 7},https://github.com/koursaros-ai/nboost,{'totalCount': 397},{'totalCount': 20},{'totalCount': 40},14808
OctoBot,{'name': 'Python'},{'totalCount': 6},https://github.com/Drakkar-Software/OctoBot,{'totalCount': 397},{'totalCount': 69},{'totalCount': 119},133964
n2,{'name': 'C++'},{'totalCount': 5},https://github.com/kakao/n2,{'totalCount': 397},{'totalCount': 32},{'totalCount': 46},703
SimGAN,{'name': 'Python'},{'totalCount': 1},https://github.com/mjdietzx/SimGAN,{'totalCount': 397},{'totalCount': 23},{'totalCount': 98},31
hierarchical-attention-networks,{'name': 'Python'},{'totalCount': 1},https://github.com/ematvey/hierarchical-attention-networks,{'totalCount': 395},{'totalCount': 28},{'totalCount': 127},36
Fido,{'name': 'C++'},{'totalCount': 5},https://github.com/FidoProject/Fido,{'totalCount': 394},{'totalCount': 35},{'totalCount': 72},53652
WorkshopScipy,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/Andrewnetwork/WorkshopScipy,{'totalCount': 394},{'totalCount': 21},{'totalCount': 41},19921
scikit-survival,{'name': 'Python'},{'totalCount': 4},https://github.com/sebp/scikit-survival,{'totalCount': 393},{'totalCount': 20},{'totalCount': 97},3310
sklearn-bayes,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/AmazaspShumik/sklearn-bayes,{'totalCount': 393},{'totalCount': 32},{'totalCount': 100},18250
Agile_Data_Code_2,{'name': 'Jupyter Notebook'},{'totalCount': 7},https://github.com/rjurney/Agile_Data_Code_2,{'totalCount': 392},{'totalCount': 43},{'totalCount': 259},19887
machine-learning-yearning,,{'totalCount': 0},https://github.com/ajaymache/machine-learning-yearning,{'totalCount': 391},{'totalCount': 33},{'totalCount': 159},9716
QLearning_Trading,{'name': 'Jupyter Notebook'},{'totalCount': 4},https://github.com/ucaiado/QLearning_Trading,{'totalCount': 389},{'totalCount': 23},{'totalCount': 156},163503
interactive-machine-learning-list,{'name': 'JavaScript'},{'totalCount': 3},https://github.com/stared/interactive-machine-learning-list,{'totalCount': 388},{'totalCount': 30},{'totalCount': 33},4711
useR-machine-learning-tutorial,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/ledell/useR-machine-learning-tutorial,{'totalCount': 387},{'totalCount': 43},{'totalCount': 185},3911
superviseddescent,{'name': 'C++'},{'totalCount': 3},https://github.com/patrikhuber/superviseddescent,{'totalCount': 387},{'totalCount': 43},{'totalCount': 188},48496
Cool-Fashion-Papers,{'name': 'Shell'},{'totalCount': 2},https://github.com/lzhbrian/Cool-Fashion-Papers,{'totalCount': 386},{'totalCount': 37},{'totalCount': 71},998
dropblock,{'name': 'Python'},{'totalCount': 1},https://github.com/miguelvr/dropblock,{'totalCount': 383},{'totalCount': 8},{'totalCount': 58},49
GBDT_Simple_Tutorial,{'name': 'Python'},{'totalCount': 1},https://github.com/Freemanzxp/GBDT_Simple_Tutorial,{'totalCount': 382},{'totalCount': 15},{'totalCount': 99},2238
tf-seq2seq,{'name': 'Python'},{'totalCount': 11},https://github.com/jayparks/tf-seq2seq,{'totalCount': 382},{'totalCount': 26},{'totalCount': 112},123
qupath,{'name': 'Java'},{'totalCount': 7},https://github.com/qupath/qupath,{'totalCount': 381},{'totalCount': 48},{'totalCount': 108},88443
ktrain,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/amaiya/ktrain,{'totalCount': 381},{'totalCount': 17},{'totalCount': 91},107202
stringsifter,{'name': 'Python'},{'totalCount': 2},https://github.com/fireeye/stringsifter,{'totalCount': 381},{'totalCount': 26},{'totalCount': 57},1935
awesome-twitter-data,,{'totalCount': 0},https://github.com/shaypal5/awesome-twitter-data,{'totalCount': 380},{'totalCount': 16},{'totalCount': 59},73
PyShortTextCategorization,{'name': 'Python'},{'totalCount': 2},https://github.com/stephenhky/PyShortTextCategorization,{'totalCount': 379},{'totalCount': 18},{'totalCount': 58},115679
weiboanalysis,{'name': 'Python'},{'totalCount': 1},https://github.com/Zephery/weiboanalysis,{'totalCount': 379},{'totalCount': 9},{'totalCount': 125},6732
skale,{'name': 'JavaScript'},{'totalCount': 5},https://github.com/skale-me/skale,{'totalCount': 378},{'totalCount': 22},{'totalCount': 45},14451
OurCamera,{'name': 'Python'},{'totalCount': 1},https://github.com/Bellspringsteen/OurCamera,{'totalCount': 378},{'totalCount': 34},{'totalCount': 36},360166
mli-resources,{'name': 'Jupyter Notebook'},{'totalCount': 3},https://github.com/h2oai/mli-resources,{'totalCount': 377},{'totalCount': 117},{'totalCount': 100},68968
CryptocurrencyPrediction,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/khuangaf/CryptocurrencyPrediction,{'totalCount': 377},{'totalCount': 43},{'totalCount': 148},6491
supervisely-tutorials,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/DeepSystems/supervisely-tutorials,{'totalCount': 377},{'totalCount': 26},{'totalCount': 211},8247
ensmallen,{'name': 'C++'},{'totalCount': 3},https://github.com/mlpack/ensmallen,{'totalCount': 377},{'totalCount': 37},{'totalCount': 66},3854
strawberryfields,{'name': 'Python'},{'totalCount': 2},https://github.com/XanaduAI/strawberryfields,{'totalCount': 376},{'totalCount': 28},{'totalCount': 87},15652
data-science-portfolio,{'name': 'Jupyter Notebook'},{'totalCount': 2},https://github.com/sajal2692/data-science-portfolio,{'totalCount': 376},{'totalCount': 35},{'totalCount': 195},35489
combo,{'name': 'Python'},{'totalCount': 1},https://github.com/yzhao062/combo,{'totalCount': 375},{'totalCount': 21},{'totalCount': 64},5241
musicmood,{'name': 'OpenEdge ABL'},{'totalCount': 5},https://github.com/rasbt/musicmood,{'totalCount': 374},{'totalCount': 30},{'totalCount': 99},55916
the-math-of-intelligence,,{'totalCount': 0},https://github.com/LearnMachineLearning/the-math-of-intelligence,{'totalCount': 373},{'totalCount': 19},{'totalCount': 44},5
100DaysOfMLCode,{'name': 'Jupyter Notebook'},{'totalCount': 1},https://github.com/harshitahluwalia7895/100DaysOfMLCode,{'totalCount': 372},{'totalCount': 72},{'totalCount': 209},46124
simple_bayes,{'name': 'Elixir'},{'totalCount': 1},https://github.com/fredwu/simple_bayes,{'totalCount': 372},{'totalCount': 19},{'totalCount': 24},100
ScikitLearn.jl,{'name': 'Julia'},{'totalCount': 2},https://github.com/cstjean/ScikitLearn.jl,{'totalCount': 372},{'totalCount': 20},{'totalCount': 47},14578
open-solution-home-credit,{'name': 'Python'},{'totalCount': 2},https://github.com/minerva-ml/open-solution-home-credit,{'totalCount': 371},{'totalCount': 34},{'totalCount': 144},229
machine-learning-reference,,{'totalCount': 0},https://github.com/Halfish/machine-learning-reference,{'totalCount': 370},{'totalCount': 27},{'totalCount': 98},48
BrainCore,{'name': 'Swift'},{'totalCount': 6},https://github.com/alejandro-isaza/BrainCore,{'totalCount': 370},{'totalCount': 36},{'totalCount': 48},262
tcav,{'name': 'Python'},{'totalCount': 3},https://github.com/tensorflow/tcav,{'totalCount': 370},{'totalCount': 30},{'totalCount': 79},506
onnxmltools,{'name': 'Python'},{'totalCount': 2},https://github.com/onnx/onnxmltools,{'totalCount': 370},{'totalCount': 38},{'totalCount': 85},3045
IntroNeuralNetworks,{'name': 'Python'},{'totalCount': 1},https://github.com/VivekPa/IntroNeuralNetworks,{'totalCount': 369},{'totalCount': 39},{'totalCount': 136},32
h2o4gpu,{'name': 'Python'},{'totalCount': 16},https://github.com/h2oai/h2o4gpu,{'totalCount': 369},{'totalCount': 105},{'totalCount': 92},27846
mimic3-benchmarks,{'name': 'Python'},{'totalCount': 1},https://github.com/YerevaNN/mimic3-benchmarks,{'totalCount': 368},{'totalCount': 42},{'totalCount': 173},11507
ICLR2020-OpenReviewData,{'name': 'Jupyter Notebook'},{'totalCount': 3},https://github.com/shaohua0116/ICLR2020-OpenReviewData,{'totalCount': 368},{'totalCount': 12},{'totalCount': 31},149641
Perceptron,{'name': 'Python'},{'totalCount': 1},https://github.com/casparwylie/Perceptron,{'totalCount': 368},{'totalCount': 19},{'totalCount': 28},15307
RedisAI,{'name': 'C'},{'totalCount': 9},https://github.com/RedisAI/RedisAI,{'totalCount': 366},{'totalCount': 23},{'totalCount': 37},5685
data-augmentation-review,,{'totalCount': 0},https://github.com/AgaMiko/data-augmentation-review,{'totalCount': 366},{'totalCount': 19},{'totalCount': 45},4143
